df_index,simulation_index,f_laser,f_R_outer,f_Pi,f_Be,f_rho,current,Y_TDT,Y_rhoRDT,Y_minus_peak_IFAR,Y_minus_current
281,288,1.2066779574379325,1.0281179377809169,1.0045832997560502,0.5439994372427464,1.3281056080013514,39.97529275715351,5629.3017191,11.29681709154092,-7.339765765765766,-1.9987646378576756
440,447,1.144670576788485,0.9847313443198801,1.0103057022765278,0.7992472751066089,0.9661810100078583,32.264570631086826,5609.8131394,4.821504065358632,-5.149855302464526,-1.6132285315543413
283,290,1.1703660041093826,1.0824773760512472,0.9969968186691404,0.5260622669011354,0.9697081316262484,28.90625935047865,5606.2097953,4.046525321885988,-7.65669226136706,-1.4453129675239325
672,679,1.4290484385564923,1.0851660300046206,1.014862378425896,0.7200096342712641,1.0642398055642843,28.558387495577335,5599.7346092,1.640575676681844,-8.8693398021309,-1.4279193747788668
471,478,1.3181849624961615,1.011819225177169,1.0002290027588605,0.6166429007425904,0.8416389338672161,33.26157156378031,5567.934958,6.2743726775718205,-6.078370786516858,-1.6630785781890154
86,86,1.361506449058652,0.9567222842946649,0.9835078063979745,0.8917168062180281,1.1729509299620986,32.923272885382175,5566.4314581,4.627829172887324,-4.65445548759769,-1.6461636442691088
256,263,1.3206580830737948,1.0848828211426735,1.0168321788311006,0.6158861229196191,0.893636791035533,28.550870716571808,5552.7973935,2.958210513090768,-8.06398085037325,-1.4275435358285904
44,44,1.2308609010651708,0.9693830624222756,1.0010173369199038,0.6081316191703081,1.3640722781419754,32.47819826006889,5547.5603426,7.503051677682287,-4.994477783452503,-1.6239099130034447
507,514,0.5828345585614443,1.001604779995978,1.009992147050798,0.6435681264847517,1.1584438849240541,53.360115587711334,5515.223914,17.59534086604834,-6.808802816901405,-2.6680057793855667
517,524,1.4707774966955185,1.0037789586931467,1.0184365099668502,0.7300730301067233,0.8845936907455325,30.2940371632576,5506.6514662,4.207614052429385,-5.507651515151517,-1.51470185816288
53,53,0.5004623904824257,1.0843897553160788,1.001978463307023,0.5339236268773675,1.076994750648737,51.28264170140028,5463.9970818,12.289658428255487,-9.645824949698184,-2.564132085070014
542,549,1.376338293775916,1.0391023797914387,0.9999066667258739,0.738864011131227,0.758174573071301,29.982055686414242,5460.9240013,2.691709320067299,-7.0528385772913795,-1.499102784320712
450,457,1.337039883248508,1.028962177038193,0.9838785260543227,0.7428903831169009,1.293989585712552,30.14533892273903,5420.1990921,2.9235511092534248,-6.867248062015501,-1.5072669461369514
473,480,1.23472252022475,1.0632813101634384,0.981870817169547,0.6372471796348691,0.8739559343084693,28.482172042131424,5400.9221645,2.9172484765715385,-7.425380091795755,-1.4241086021065712
525,532,1.0001228153705597,1.0548658860847355,1.0099557134509087,0.5172406835481524,0.7883801460266113,37.00267173349857,5390.0433774,9.030542678869612,-7.690601065601068,-1.8501335866749287
65,65,1.3271383354440331,0.9467516975477338,1.0019393921270967,0.9658230859786272,1.1165941040962934,36.77162826061249,5371.0515478,5.897439781272755,-4.362059787059787,-1.8385814130306244
429,436,1.422040505334735,0.949628683179617,1.0089162926003337,0.7421943414956331,1.1164541123434901,35.35991013050079,5365.5376045,8.095566477638679,-4.33516995614035,-1.7679955065250397
428,435,1.1927529089152813,1.0232440430670977,1.0122372924163938,0.5146776381880045,0.952736203558743,54.27793379873037,5325.2721783,20.938566964025622,-6.7787837837837825,-2.7138966899365187
434,441,1.2204008614644408,1.0553270604461433,1.0139973751083016,0.5552321337163448,1.317368496209383,28.284061700105667,5280.2147918,4.382806492930983,-6.720186781609196,-1.4142030850052834
306,313,1.2867720015347004,0.9971281128004194,1.0183138215169312,0.6625563958659768,1.138392373919487,29.72868997603655,5277.9843552,5.105570484971752,-5.357629939862545,-1.4864344988018274
624,631,1.0831237668171525,0.9836713667958975,1.0074366961419583,0.5569745115935802,0.9232286689803004,29.86837573349476,5205.6615312,6.59136528046523,-5.138247863247863,-1.493418786674738
36,36,0.9411911703646183,0.9659817790612579,0.9803052452579141,0.5634689815342426,1.3531003957614303,31.91870279610157,5185.0381278,7.798766947866936,-4.915379213483146,-1.5959351398050785
52,52,1.3187904031947255,0.9452186582610012,1.0066356428340077,0.7473938800394535,1.4948070785030723,33.92023701220751,5176.7260002,7.488656400133039,-4.172670583384869,-1.6960118506103754
638,645,1.26441512349993,1.0944743970409037,0.9905624471232295,0.5784392114728689,0.6671212278306484,26.59565631300211,5163.1515196,2.5986520182082185,-8.18094405594405,-1.3297828156501055
325,332,0.6254181005060673,1.0154487252235413,1.0188960524275898,0.5949203474447131,1.498344293795526,31.610922068357468,5146.5754609,6.66522999095484,-5.94490231990232,-1.5805461034178734
392,399,1.3966294880956411,1.0970780216157436,1.0113934415206314,0.5112686986103654,1.1522932229563594,25.952872596681118,5073.1391276,3.3004904049516814,-7.551755803702617,-1.297643629834056
223,228,1.4104480668902397,0.9393046019598842,1.0133467239141465,0.8250990323722363,1.461308354511857,37.812303490936756,5050.8125617,8.73301972934949,-3.910519801980199,-1.8906151745468378
107,107,1.1965719228610396,1.091201905347407,0.9981427244469523,0.503352677449584,1.2507985476404428,26.430335268378258,5040.9439072,3.654146917438295,-7.5153908316191576,-1.3215167634189129
312,319,1.2195099871605635,0.9438581876456738,1.0025335843116046,0.8945320211350918,1.0222459668293595,32.088227570056915,5039.2981008,5.248986903557238,-4.069927536231883,-1.6044113785028458
171,175,1.4688293850049376,0.9617462353780866,1.0150385338813066,0.506131349131465,1.2963401600718498,35.68733688443899,5014.8781466,10.457689226253764,-3.916310307017544,-1.7843668442219496
320,327,1.2549610044807196,0.97462498228997,1.0043120440095663,0.736315400339663,0.6928992783650756,29.67055294662714,4994.0874588,4.89890096740633,-4.839115743384733,-1.483527647331357
623,630,0.7953616846352816,0.9670143485069276,0.9908761562407017,0.6902978261932731,1.422873180359602,32.013825327157974,4989.2584479,6.810698401582482,-4.870570231958763,-1.6006912663578987
509,516,1.0701840445399284,1.007307479530573,0.9955147371068597,0.686786126345396,0.6979497745633125,28.774733133614063,4975.2916787,4.142378414590599,-5.583874458874457,-1.4387366566807032
378,385,1.096134009771049,0.9489073365926743,0.9807453676313161,0.6046824203804135,1.1007609777152538,32.900169268250465,4969.5896358,8.097538976638061,-4.349826803631151,-1.6450084634125233
470,477,1.2098478581756353,0.9827538700774312,0.9869781886413693,0.7845389703288674,1.1909907078370452,29.081578887999058,4963.0937319,3.878206663324358,-5.161074624024366,-1.4540789443999529
572,579,1.3822977654635906,0.9991819843649865,1.0073757797107101,0.5319611933082342,0.6981395492330194,35.024857334792614,4954.42775,8.935653718543147,-6.025038580246912,-1.7512428667396307
739,746,1.2309140162542462,1.0445540480315687,1.0005080333724619,0.6137450411915779,1.2897944618016481,27.453284487128258,4953.6788826,3.6771672499214345,-6.475305250305252,-1.3726642243564129
172,176,1.2187548661604524,0.9431984875351191,1.010702800899744,0.8676186762750149,1.1068082889541984,31.929749250411987,4939.8058434,5.647014641708543,-4.008948324905184,-1.5964874625205994
539,546,1.3659741031005979,1.054361754283309,1.0169181710481643,0.7499381275847554,0.6143604759126902,26.92616619169712,4905.2263949,1.9724356911344225,-7.222970453241539,-1.346308309584856
